,Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category,Latitude,Longitude
7102,Tapioca Place,"['Vietnamese', 'Sandwiches', 'Bubble Tea']","(29.812989999999999, -95.5459599)",77043.0,$,4.5,115,POINT (-95.5459599 29.81299),TX,Harris,Houston,Spring Branch North,271584,1,0,0,0,0,0,0,0,0,0,other,29.81299,-95.5459599
7103,Donut World,['Donuts'],"(29.819400787353501, -95.545600891113295)",77080.0,$,4.5,13,POINT (-95.5456008911133 29.8194007873535),TX,Harris,Houston,Spring Branch North,271584,1,0,0,0,0,0,0,0,0,0,other,29.8194007873535,-95.5456008911133
7104,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(29.831406999999999, -95.562669200000002)",77043.0,$,2.0,6,POINT (-95.5626692 29.831407),TX,Harris,Houston,Spring Branch North,271584,1,1,0,1,0,0,0,0,0,0,chain,29.831407,-95.5626692
7105,BB's Donuts,['Donuts'],"(29.688583000000001, -95.529558600000001)",77074.0,$,4.5,18,POINT (-95.5295586 29.688583),TX,Harris,Houston,Braeburn,271304,1,0,0,0,0,0,0,0,0,0,other,29.688583,-95.5295586
7106,Heavenly Desserts,"['Bakeries', 'Custom Cakes', 'Cupcakes']","(29.685575485229499, -95.508636474609403)",77074.0,$,4.5,3,POINT (-95.5086364746094 29.6855754852295),TX,Harris,Houston,Braeburn,271304,1,0,0,0,0,1,0,0,0,0,bakeries,29.6855754852295,-95.5086364746094
7107,Baskin-Robbins,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Custom Cakes']","(29.690035999999999, -95.501974399999995)",77074.0,$,4.0,6,POINT (-95.50197439999999 29.690036),TX,Harris,Houston,Braeburn,271304,1,0,0,0,0,0,0,0,1,0,ice_cream_and_froyo,29.690036,-95.5019744
7108,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(29.6587763365416, -95.355862335463797)",77051.0,$$,3.0,4,POINT (-95.3558623354638 29.6587763365416),TX,Harris,Houston,Sunnyside,238116,2,1,0,1,0,0,0,0,0,0,chain,29.6587763365416,-95.3558623354638
7109,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(29.8003632, -95.267643199999995)",77013.0,$,2.0,8,POINT (-95.26764319999999 29.8003632),TX,Harris,Houston,El Dorado - Oates Prairie,403548,1,1,0,1,0,0,0,0,0,0,chain,29.8003632,-95.2676432
7110,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(29.702906220057301, -95.294280946254702)",77087.0,$,3.0,5,POINT (-95.2942809462547 29.7029062200573),TX,Harris,Houston,Pecan Park,236490,1,1,0,1,0,0,0,0,0,0,chain,29.7029062200573,-95.2942809462547
7111,Starbucks,['Coffee & Tea'],"(29.651581, -95.567076)",77031.0,$,2.0,89,POINT (-95.567076 29.651581),TX,Harris,Houston,Greater Fondren Southwest,238122,1,1,1,1,0,0,0,0,0,0,chain,29.651581,-95.567076
7112,Kosherama,"['Imported Food', 'International Grocery']","(29.65953, -95.510230000000007)",77071.0,$$,5.0,4,POINT (-95.51023000000001 29.65953),TX,Harris,Houston,Greater Fondren Southwest,238122,2,0,0,0,0,0,0,0,0,0,other,29.65953,-95.51023
7113,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(29.810283170752701, -95.317813464207504)",77026.0,$,1.5,4,POINT (-95.3178134642075 29.8102831707527),TX,Harris,Houston,Kashmere Gardens,271443,1,1,0,1,0,0,0,0,0,0,chain,29.8102831707527,-95.3178134642075
7114,This Little Cake Of Mine,"['Bakeries', 'Cupcakes']","(29.623911, -95.354766999999995)",77047.0,$$,3.0,11,POINT (-95.354767 29.623911),TX,Harris,Houston,South Acres - Crestmont Park,403555,2,0,0,0,0,1,0,0,0,0,bakeries,29.623911,-95.354767
7115,Shipley Do-Nuts,['Donuts'],"(29.684909999999999, -95.421229999999994)",77025.0,$,4.0,31,POINT (-95.42122999999999 29.68491),TX,Harris,Houston,South Main,271571,1,1,0,0,0,0,0,0,0,0,chain,29.68491,-95.42123
7116,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(29.678393903838401, -95.425980091094999)",77025.0,$,2.0,21,POINT (-95.425980091095 29.6783939038384),TX,Harris,Houston,South Main,271571,1,1,0,1,0,0,0,0,0,0,chain,29.6783939038384,-95.425980091095
7117,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(29.678307624141599, -95.402610222827207)",77054.0,$,1.5,23,POINT (-95.40261022282721 29.6783076241416),TX,Harris,Houston,South Main,271571,1,1,0,1,0,0,0,0,0,0,chain,29.6783076241416,-95.4026102228272
7118,The French Corner Cafe,"['Sandwiches', 'Delis', 'Pizza']","(29.692135, -95.413890100000003)",77054.0,$,2.5,15,POINT (-95.4138901 29.692135),TX,Harris,Houston,South Main,271571,1,0,0,0,0,0,0,1,0,0,deli,29.692135,-95.4138901
7119,Snowflake Donuts,['Donuts'],"(29.8323021, -95.553947399999998)",77041.0,$,4.5,14,POINT (-95.5539474 29.8323021),TX,Harris,Houston,Westbranch,271636,1,0,0,0,0,0,0,0,0,0,other,29.8323021,-95.5539474
7120,Starbucks,['Coffee & Tea'],"(29.671632125973701, -95.459104701876598)",77035.0,$$,2.5,5,POINT (-95.4591047018766 29.6716321259737),TX,Harris,Houston,Willow Meadows - Willowbend Area,403533,2,1,1,1,0,0,0,0,0,0,chain,29.6716321259737,-95.4591047018766
7121,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(29.669969214285899, -95.461433669579506)",77035.0,$,2.0,11,POINT (-95.46143366957951 29.6699692142859),TX,Harris,Houston,Willow Meadows - Willowbend Area,403533,1,1,0,1,0,0,0,0,0,0,chain,29.6699692142859,-95.4614336695795
7122,Arnie's Coffee & Cruise,['Coffee & Tea'],"(34.243594999999999, -118.271743)",91042.0,$,5.0,20,POINT (-118.271743 34.243595),CA,Los Angeles,Los Angeles,Tujunga,27484,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.243595,-118.271743
7123,Coffee Land,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Sandwiches']","(34.208159999999999, -118.38818000000001)",91605.0,$,4.5,243,POINT (-118.38818 34.20816),CA,Los Angeles,Los Angeles,Sun Valley,41131,1,0,0,1,0,0,0,0,1,0,ice_cream_and_froyo,34.20816,-118.38818
7124,Brioche Cafe,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Breakfast & Brunch']","(34.218859999999999, -118.36968)",91352.0,$,4.0,79,POINT (-118.36968 34.21886),CA,Los Angeles,Los Angeles,Sun Valley,41131,1,0,0,1,1,0,0,0,0,1,juice_and_smoothie,34.21886,-118.36968
7125,Steeple House Coffee,"['Cafes', 'Coffee & Tea']","(34.221077800000003, -118.42213839999999)",91352.0,$,5.0,143,POINT (-118.4221384 34.2210778),CA,Los Angeles,Los Angeles,Sun Valley,41131,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.2210778,-118.4221384
7126,Velvet Rope Bake Shop,"['Desserts', 'Bakeries']","(34.231245899999998, -118.3743575)",91352.0,$$,4.5,10,POINT (-118.3743575 34.2312459),CA,Los Angeles,Los Angeles,Sun Valley,41131,2,0,0,0,0,1,0,0,0,0,bakeries,34.2312459,-118.3743575
7127,Moby's Coffee & Tea,['Coffee & Tea'],"(34.173617499999999, -118.36143509999999)",91601.0,$,4.5,315,POINT (-118.3614351 34.1736175),CA,Los Angeles,Los Angeles,North Hollywood,46795,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.1736175,-118.3614351
7128,Wake & Bake,"['Coffee & Tea', 'Breakfast & Brunch', 'Cannabis Dispensaries']","(34.162309999999998, -118.36995)",91601.0,$$,4.5,80,POINT (-118.36995 34.16231),CA,Los Angeles,Los Angeles,North Hollywood,46795,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,34.16231,-118.36995
7129,TeaPop,"['Art Galleries', 'Coffee & Tea', 'Bubble Tea']","(34.162508528295497, -118.36995045706)",91601.0,$,4.0,460,POINT (-118.36995045706 34.1625085282955),CA,Los Angeles,Los Angeles,North Hollywood,46795,1,0,0,1,0,0,0,0,0,0,other,34.1625085282955,-118.36995045706
7130,Republic Of Pie,"['Bakeries', 'Coffee & Tea']","(34.164755100000001, -118.3731621)",91601.0,$$,4.0,1597,POINT (-118.3731621 34.1647551),CA,Los Angeles,Los Angeles,North Hollywood,46795,2,0,0,1,0,1,0,0,0,0,bakeries,34.1647551,-118.3731621
7131,Joe Coffee,"['Cafes', 'Coffee & Tea', 'Bakeries']","(34.166200000000003, -118.37578000000001)",91601.0,$,4.5,265,POINT (-118.37578 34.1662),CA,Los Angeles,Los Angeles,North Hollywood,46795,1,0,0,1,0,1,0,0,0,0,bakeries,34.1662,-118.37578
7132,Groundwork Coffee Co.,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']","(34.168927987199901, -118.377642630173)",91601.0,$$,4.5,215,POINT (-118.377642630173 34.1689279871999),CA,Los Angeles,Los Angeles,North Hollywood,46795,2,1,0,1,1,0,0,0,0,0,chain,34.1689279871999,-118.377642630173
7133,Coffee For Breakfast,"['Venezuelan', 'Breakfast & Brunch', 'Comfort Food']","(34.171878999999997, -118.381737)",91601.0,$$,4.5,224,POINT (-118.381737 34.171879),CA,Los Angeles,Los Angeles,North Hollywood,46795,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,34.171879,-118.381737
7134,The Shack In The Back,"['Coffee & Tea', 'Bagels', 'Sandwiches']","(34.0776094459912, -118.468632978521)",90049.0,$$,4.5,44,POINT (-118.468632978521 34.0776094459912),CA,Los Angeles,Los Angeles,Bel Air,113688,2,0,0,1,0,0,0,0,0,0,other,34.0776094459912,-118.468632978521
7135,Communitea & Coffee Cafe,['Cafes'],"(34.127436986770498, -118.47032904624901)",90077.0,$,5.0,1,POINT (-118.470329046249 34.1274369867705),CA,Los Angeles,Los Angeles,Bel Air,113688,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.1274369867705,-118.470329046249
7136,Starbucks,['Coffee & Tea'],"(34.128022941886798, -118.44363529466401)",90077.0,$,4.0,52,POINT (-118.443635294664 34.1280229418868),CA,Los Angeles,Los Angeles,Beverly Glen,113749,1,1,1,1,0,0,0,0,0,0,chain,34.1280229418868,-118.443635294664
7137,Zweet Cafe,"['Coffee & Tea', 'Cafes', 'Breakfast & Brunch']","(34.129739999999998, -118.21644999999999)",90041.0,$,4.5,322,POINT (-118.21645 34.12974),CA,Los Angeles,Los Angeles,Eagle Rock,114808,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,34.12974,-118.21645
7138,SpireWorks,"['Turkish', 'Sandwiches', 'Coffee & Tea']","(34.136060000000001, -118.21534)",90041.0,$,4.5,202,POINT (-118.21534 34.13606),CA,Los Angeles,Los Angeles,Eagle Rock,114808,1,0,0,1,0,0,0,0,0,0,other,34.13606,-118.21534
7139,Swork Coffee,['Coffee & Tea'],"(34.138874999999999, -118.21389000000001)",90041.0,$$,4.0,639,POINT (-118.21389 34.138875),CA,Los Angeles,Los Angeles,Eagle Rock,114808,2,0,1,1,0,0,0,0,0,0,strictly_coffee,34.138875,-118.21389
7140,The Melt Spot,"['Creperies', 'Gelato', 'Juice Bars & Smoothies']","(34.1389651, -118.2118749)",90041.0,$,5.0,66,POINT (-118.2118749 34.1389651),CA,Los Angeles,Los Angeles,Eagle Rock,114808,1,0,0,0,0,0,0,0,0,1,juice_and_smoothie,34.1389651,-118.2118749
7141,Found Coffee,['Coffee & Tea'],"(34.139874368294798, -118.194544630842)",90041.0,$,4.5,304,POINT (-118.194544630842 34.1398743682948),CA,Los Angeles,Los Angeles,Eagle Rock,114808,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.1398743682948,-118.194544630842
7142,The Coffee Bean & Tea Leaf,['Coffee & Tea'],"(34.057699900000003, -118.42453)",90025.0,$,3.5,62,POINT (-118.42453 34.0576999),CA,Los Angeles,Los Angeles,Westwood,118920,1,1,1,1,0,0,0,0,0,0,chain,34.0576999,-118.42453
7143,Comoncy,"['Cafes', 'Breakfast & Brunch', 'Sandwiches']","(34.058140000000002, -118.44398)",90024.0,$$,4.5,12,POINT (-118.44398 34.05814),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,34.05814,-118.44398
7144,Le Pain Quotidien,"['Bakeries', 'Breakfast & Brunch', 'Coffee & Tea']","(34.059579019470299, -118.4458406705)",90024.0,$$,3.5,365,POINT (-118.4458406705 34.0595790194703),CA,Los Angeles,Los Angeles,Westwood,118920,2,1,0,1,1,1,0,0,0,0,chain,34.0595790194703,-118.4458406705
7145,Peet's Coffee,['Coffee & Tea'],"(34.059839397668803, -118.44469115138099)",90024.0,$,4.0,165,POINT (-118.444691151381 34.0598393976688),CA,Los Angeles,Los Angeles,Westwood,118920,1,1,1,1,0,0,0,0,0,0,chain,34.0598393976688,-118.444691151381
7146,Espresso Profeta,['Coffee & Tea'],"(34.060234069824197, -118.444206237793)",90024.0,$$,3.5,744,POINT (-118.444206237793 34.0602340698242),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,1,1,0,0,0,0,0,0,strictly_coffee,34.0602340698242,-118.444206237793
7147,Elysee Bakery & Cafe,"['Bakeries', 'French', 'Coffee & Tea']","(34.060243100000001, -118.4466832)",90024.0,$$,3.0,502,POINT (-118.4466832 34.0602431),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,0,1,0,1,0,0,0,0,bakeries,34.0602431,-118.4466832
7148,Clementine,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']","(34.060305901325499, -118.420859099482)",90024.0,$$,4.0,944,POINT (-118.420859099482 34.0603059013255),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,0,0,1,1,0,0,0,0,bakeries,34.0603059013255,-118.420859099482
7149,Ministry Of Coffee,"['Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies']","(34.062180599999998, -118.4439215)",90024.0,$$,3.5,160,POINT (-118.4439215 34.0621806),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,0,1,1,0,0,0,0,1,juice_and_smoothie,34.0621806,-118.4439215
7150,The Coffee Bean & Tea Leaf,['Coffee & Tea'],"(34.0631044, -118.4451376)",90024.0,$,3.0,86,POINT (-118.4451376 34.0631044),CA,Los Angeles,Los Angeles,Westwood,118920,1,1,1,1,0,0,0,0,0,0,chain,34.0631044,-118.4451376
7151,7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(34.063110100000003, -118.445588)",90024.0,$$,5.0,6,POINT (-118.445588 34.0631101),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,0,1,0,0,0,0,0,0,other,34.0631101,-118.445588
7152,SEAS Cafe,['Cafes'],"(34.068983856797303, -118.4431814941)",90024.0,$,4.5,83,POINT (-118.4431814941 34.0689838567973),CA,Los Angeles,Los Angeles,Westwood,118920,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.0689838567973,-118.4431814941
7153,Kerckhoff Coffee House,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt']","(34.070603460869798, -118.44331337229301)",90095.0,$,3.5,97,POINT (-118.443313372293 34.0706034608698),CA,Los Angeles,Los Angeles,Westwood,118920,1,0,0,1,0,0,0,0,1,0,ice_cream_and_froyo,34.0706034608698,-118.443313372293
7154,The Study at Hedrick,['Coffee & Tea'],"(34.073813899999998, -118.4529409)",90024.0,$$,4.0,11,POINT (-118.4529409 34.0738139),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,1,1,0,0,0,0,0,0,strictly_coffee,34.0738139,-118.4529409
7155,Jimmy's Coffee House,['Coffee & Tea'],"(34.073912999999997, -118.439267)",90024.0,$,3.0,13,POINT (-118.439267 34.073913),CA,Los Angeles,Los Angeles,Westwood,118920,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.073913,-118.439267
7156,C+M Coffee and Milk at Westwood Gateway,"['Coffee & Tea', 'Cafes']","(34.047768486773201, -118.444944413103)",90025.0,$,4.0,41,POINT (-118.444944413103 34.0477684867732),CA,Los Angeles,Los Angeles,Westwood,118920,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.0477684867732,-118.444944413103
7157,The Coffee Bean & Tea Leaf,['Coffee & Tea'],"(34.0481302175548, -118.443102684965)",90025.0,$,4.0,72,POINT (-118.443102684965 34.0481302175548),CA,Los Angeles,Los Angeles,Westwood,118920,1,1,1,1,0,0,0,0,0,0,chain,34.0481302175548,-118.443102684965
7158,Tuscan Son,"['Breakfast & Brunch', 'Sandwiches', 'Tuscan']","(34.051569999999998, -118.43192000000001)",90025.0,$$,5.0,87,POINT (-118.43192 34.05157),CA,Los Angeles,Los Angeles,Westwood,118920,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,34.05157,-118.43192
7159,El Segundo Beach Cafe,['Cafes'],"(33.9228208765226, -118.43203011900199)",90293.0,$$,4.5,53,POINT (-118.432030119002 33.9228208765226),CA,Los Angeles,Los Angeles,Westchester,7877,2,0,1,1,0,0,0,0,0,0,strictly_coffee,33.9228208765226,-118.432030119002
7160,Peet's Coffee,['Coffee & Tea'],"(33.942735139745203, -118.388743877274)",90045.0,$$,3.0,11,POINT (-118.388743877274 33.9427351397452),CA,Los Angeles,Los Angeles,Westchester,7877,2,1,1,1,0,0,0,0,0,0,chain,33.9427351397452,-118.388743877274
7161,Lamill Coffee,['Coffee & Tea'],"(33.945228529637198, -118.41089460098)",90045.0,$$,3.0,23,POINT (-118.41089460098 33.9452285296372),CA,Los Angeles,Los Angeles,Westchester,7877,2,0,1,1,0,0,0,0,0,0,strictly_coffee,33.9452285296372,-118.41089460098
7162,Starbucks,['Coffee & Tea'],"(33.9460421890793, -118.38724875875199)",90045.0,$,3.5,25,POINT (-118.387248758752 33.9460421890793),CA,Los Angeles,Los Angeles,Westchester,7877,1,1,1,1,0,0,0,0,0,0,chain,33.9460421890793,-118.387248758752
7163,Courtyard Cafe,"['Cafes', 'Breakfast & Brunch']","(33.954859999999996, -118.39672)",90045.0,$,4.5,149,POINT (-118.39672 33.95486),CA,Los Angeles,Los Angeles,Westchester,7877,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,33.95486,-118.39672
7164,Starbucks,['Coffee & Tea'],"(33.95675, -118.39672)",90045.0,$,3.0,130,POINT (-118.39672 33.95675),CA,Los Angeles,Los Angeles,Westchester,7877,1,1,1,1,0,0,0,0,0,0,chain,33.95675,-118.39672
7165,The Coffee Co,"['Coffee & Tea', 'Breakfast & Brunch', 'American (New)']","(33.957594, -118.394536)",90045.0,$$,4.0,1077,POINT (-118.394536 33.957594),CA,Los Angeles,Los Angeles,Westchester,7877,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,33.957594,-118.394536
7166,Formosa Boba Men,"['Taiwanese', 'Street Vendors', 'Coffee & Tea']","(33.9577017162554, -118.416076587836)",90045.0,$,5.0,8,POINT (-118.416076587836 33.9577017162554),CA,Los Angeles,Los Angeles,Westchester,7877,1,0,0,1,0,0,0,0,0,0,other,33.9577017162554,-118.416076587836
7167,Café Solar,"['Coffee & Tea', 'Breakfast & Brunch', 'American (New)']","(33.959499999999998, -118.39456)",90045.0,$$,4.0,214,POINT (-118.39456 33.9595),CA,Los Angeles,Los Angeles,Westchester,7877,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,33.9595,-118.39456
7168,KC's Crepes Cafe,"['Coffee & Tea', 'Creperies']","(33.962223000000002, -118.420906)",90045.0,$,4.0,684,POINT (-118.420906 33.962223),CA,Los Angeles,Los Angeles,Westchester,7877,1,0,0,1,0,0,0,0,0,0,other,33.962223,-118.420906
7169,Caribou Coffee,"['Coffee & Tea', 'Juice Bars & Smoothies']","(33.967557556793999, -118.42226717130499)",90045.0,$,4.0,1,POINT (-118.422267171305 33.967557556794),CA,Los Angeles,Los Angeles,Westchester,7877,1,0,0,1,0,0,0,0,0,1,juice_and_smoothie,33.967557556794,-118.422267171305
7170,Big Mango Cafe,"['Coffee & Tea', 'Salad', 'Sandwiches']","(33.982579999999999, -118.4054869)",90094.0,$,4.5,142,POINT (-118.4054869 33.98258),CA,Los Angeles,Los Angeles,Westchester,7877,1,0,0,1,0,0,0,0,0,0,other,33.98258,-118.4054869
7171,Hash,"['Breakfast & Brunch', 'Cafes']","(33.978865608779202, -118.40555605953)",90094.0,$$,4.5,351,POINT (-118.40555605953 33.9788656087792),CA,Los Angeles,Los Angeles,Playa Vista,13327,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,33.9788656087792,-118.40555605953
7172,Cafe Ruisseau,"['Coffee & Tea', 'Bakeries']","(33.979614868581002, -118.408223949385)",90094.0,$$,5.0,27,POINT (-118.408223949385 33.979614868581),CA,Los Angeles,Los Angeles,Playa Vista,13327,2,0,0,1,0,1,0,0,0,0,bakeries,33.979614868581,-118.408223949385
7173,Blue Bottle Coffee,['Coffee & Tea'],"(33.980397468739099, -118.407936716872)",90094.0,$,4.0,60,POINT (-118.407936716872 33.9803974687391),CA,Los Angeles,Los Angeles,Playa Vista,13327,1,1,1,1,0,0,0,0,0,0,chain,33.9803974687391,-118.407936716872
7174,Starbucks,['Coffee & Tea'],"(34.044949173771997, -118.551591262221)",90272.0,$,3.5,40,POINT (-118.551591262221 34.044949173772),CA,Los Angeles,Los Angeles,Pacific Palisades,19810,1,1,1,1,0,0,0,0,0,0,chain,34.044949173772,-118.551591262221
7175,The Coffee Roaster,['Coffee Roasteries'],"(34.147815700000002, -118.42924549999999)",91423.0,$,4.5,222,POINT (-118.4292455 34.1478157),CA,Los Angeles,Los Angeles,Sherman Oaks,27080,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.1478157,-118.4292455
7176,M Street Coffee,['Coffee & Tea'],"(34.15063, -118.42158999999999)",91423.0,$,4.5,617,POINT (-118.42159 34.15063),CA,Los Angeles,Los Angeles,Sherman Oaks,27080,1,0,1,1,0,0,0,0,0,0,strictly_coffee,34.15063,-118.42159
7177,Happy Days Cafe,"['Desserts', 'Coffee & Tea', 'Gluten-Free']","(34.1511578857899, -118.450457900763)",91403.0,$,4.0,596,POINT (-118.450457900763 34.1511578857899),CA,Los Angeles,Los Angeles,Sherman Oaks,27080,1,0,0,1,0,0,0,0,0,0,other,34.1511578857899,-118.450457900763
7178,The Harvest Bar,"['Juice Bars & Smoothies', 'Coffee & Tea', 'Acai Bowls']","(34.152377000000001, -118.460607)",91403.0,$$,4.5,482,POINT (-118.460607 34.152377),CA,Los Angeles,Los Angeles,Sherman Oaks,27080,2,0,0,1,0,0,0,0,0,1,juice_and_smoothie,34.152377,-118.460607
7179,Daphne's Desserts,"['Cafes', 'Coffee & Tea', 'Bakeries']","(34.17183, -118.43066)",91401.0,$,5.0,164,POINT (-118.43066 34.17183),CA,Los Angeles,Los Angeles,Sherman Oaks,27080,1,0,0,1,0,1,0,0,0,0,bakeries,34.17183,-118.43066
7180,Crème Caramel LA,"['Desserts', 'Coffee & Tea', 'Bakeries']","(34.172127500000002, -118.45689969999999)",91411.0,$$,4.5,611,POINT (-118.4568997 34.1721275),CA,Los Angeles,Los Angeles,Sherman Oaks,27080,2,0,0,1,0,1,0,0,0,0,bakeries,34.1721275,-118.4568997
7181,Aeirloom Bakery,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']","(34.151975800000002, -118.360651)",91602.0,$$,4.0,492,POINT (-118.360651 34.1519758),CA,Los Angeles,Los Angeles,Toluca Lake,27431,2,0,0,1,1,1,0,0,0,0,bakeries,34.1519758,-118.360651
7182,It's Boba Time,"['Shaved Ice', 'Coffee & Tea', 'Juice Bars & Smoothies']","(34.083930000000002, -118.29132)",90029.0,$,4.0,50,POINT (-118.29132 34.08393),CA,Los Angeles,Los Angeles,Hollywood,32059,1,0,0,1,0,0,0,0,0,1,juice_and_smoothie,34.08393,-118.29132
7183,Cuties,['Coffee & Tea'],"(34.084009999999999, -118.29470999999999)",90029.0,$$,4.5,61,POINT (-118.29471 34.08401),CA,Los Angeles,Los Angeles,Hollywood,32059,2,0,1,1,0,0,0,0,0,0,strictly_coffee,34.08401,-118.29471
7184,Sqirl,"['Coffee & Tea', 'Cafes', 'American (New)']","(34.084351990837803, -118.286691606045)",90029.0,$$,4.0,1516,POINT (-118.286691606045 34.0843519908378),CA,Los Angeles,Los Angeles,Hollywood,32059,2,0,0,1,0,0,0,0,0,0,other,34.0843519908378,-118.286691606045
7185,Rick's Produce Market,"['Farmers Market', 'Juice Bars & Smoothies', 'Acai Bowls']","(34.084860144056201, -118.287047334015)",90029.0,$$,5.0,35,POINT (-118.287047334015 34.0848601440562),CA,Los Angeles,Los Angeles,Hollywood,32059,2,0,0,0,0,0,0,0,0,1,juice_and_smoothie,34.0848601440562,-118.287047334015
